Orthogroup	Protein_symD	Protein_symB
OG0000020	Durusdinium14389	Breviolum458348
OG0000020	Durusdinium28440	Breviolum458348
OG0000020	Durusdinium20464	Breviolum458348
OG0000020	Durusdinium35437	Breviolum458348
OG0000020	Durusdinium48977	Breviolum458348
OG0000020	Durusdinium26617	Breviolum459269
OG0000020	Durusdinium35825	Breviolum459269
OG0000020	Durusdinium37613	Breviolum262002
OG0000020	Durusdinium17226	Breviolum262002
OG0000020	Durusdinium15920	Breviolum34158
OG0000020	Durusdinium15330	Breviolum34158
OG0000020	Durusdinium25327	Breviolum34158
OG0000020	Durusdinium28330	Breviolum34158
OG0000020	Durusdinium17393	Breviolum34158
OG0000020	Durusdinium29098	Breviolum34158
OG0000020	Durusdinium40802	Breviolum4502
OG0000020	Durusdinium24320	Breviolum4502
OG0000020	Durusdinium18157	Breviolum291317
OG0000020	Durusdinium37642	Breviolum291317
OG0000022	Durusdinium39779	Breviolum685439
OG0000022	Durusdinium33859	Breviolum329882
OG0000022	Durusdinium10747	Breviolum770990
OG0000022	Durusdinium10747	Breviolum747340
OG0000022	Durusdinium32990	Breviolum19262
OG0000022	Durusdinium27175	Breviolum19262
OG0000022	Durusdinium24675	Breviolum295496
OG0000022	Durusdinium38204	Breviolum256616
OG0000022	Durusdinium6787	Breviolum407689
OG0000022	Durusdinium40087	Breviolum407689
OG0000022	Durusdinium19991	Breviolum407689
OG0000022	Durusdinium38275	Breviolum407689
OG0000022	Durusdinium39324	Breviolum407689
OG0000022	Durusdinium40114	Breviolum407689
OG0000022	Durusdinium27233	Breviolum407689
OG0000022	Durusdinium36651	Breviolum407689
OG0000022	Durusdinium40553	Breviolum394846
OG0000022	Durusdinium36735	Breviolum394846
OG0000022	Durusdinium40748	Breviolum394846
OG0000022	Durusdinium23868	Breviolum394846
OG0000022	Durusdinium40124	Breviolum394846
OG0000022	Durusdinium37609	Breviolum394846
OG0000023	Durusdinium38226	Breviolum811515
OG0000023	Durusdinium34065	Breviolum23306
OG0000023	Durusdinium29645	Breviolum810160
OG0000023	Durusdinium26852	Breviolum810160
OG0000023	Durusdinium7887	Breviolum810160
OG0000023	Durusdinium20887	Breviolum686491
OG0000023	Durusdinium2612	Breviolum34744
OG0000023	Durusdinium41830	Breviolum215651
OG0000023	Durusdinium27646	Breviolum6713
OG0000023	Durusdinium54359	Breviolum528987
OG0000023	Durusdinium54359	Breviolum102977
OG0000023	Durusdinium54359	Breviolum213940
OG0000023	Durusdinium10507	Breviolum615034
OG0000023	Durusdinium10507	Breviolum303133
OG0000023	Durusdinium24325	Breviolum803758
OG0000023	Durusdinium46691	Breviolum352665
OG0000023	Durusdinium46691	Breviolum335804
OG0000023	Durusdinium32386	Breviolum352665
OG0000023	Durusdinium32386	Breviolum335804
OG0000023	Durusdinium40771	Breviolum352665
OG0000023	Durusdinium40771	Breviolum335804
OG0000023	Durusdinium22964	Breviolum352665
OG0000023	Durusdinium22964	Breviolum335804
OG0000024	Durusdinium20681	Breviolum897832
OG0000024	Durusdinium20681	Breviolum655873
OG0000024	Durusdinium20681	Breviolum685130
OG0000024	Durusdinium20681	Breviolum431718
OG0000024	Durusdinium20681	Breviolum41057
OG0000024	Durusdinium20681	Breviolum269890
OG0000024	Durusdinium20681	Breviolum48257
OG0000024	Durusdinium38200	Breviolum719364
OG0000024	Durusdinium38200	Breviolum565543
OG0000024	Durusdinium38200	Breviolum892816
OG0000024	Durusdinium38200	Breviolum505638
OG0000024	Durusdinium38200	Breviolum860639
OG0000024	Durusdinium38200	Breviolum336795
OG0000024	Durusdinium38200	Breviolum735864
OG0000024	Durusdinium38200	Breviolum572944
OG0000024	Durusdinium38200	Breviolum321107
OG0000024	Durusdinium38200	Breviolum103818
OG0000024	Durusdinium38200	Breviolum529694
OG0000024	Durusdinium38200	Breviolum718633
OG0000024	Durusdinium38200	Breviolum682739
OG0000024	Durusdinium38200	Breviolum476192
OG0000024	Durusdinium38200	Breviolum773686
OG0000024	Durusdinium38200	Breviolum656921
OG0000024	Durusdinium38200	Breviolum470113
OG0000024	Durusdinium38200	Breviolum714993
OG0000024	Durusdinium38200	Breviolum597973
OG0000024	Durusdinium38200	Breviolum914154
OG0000024	Durusdinium38200	Breviolum841807
OG0000024	Durusdinium38200	Breviolum615609
OG0000024	Durusdinium38200	Breviolum561542
OG0000024	Durusdinium38200	Breviolum429247
OG0000025	Durusdinium40400	Breviolum284068
OG0000025	Durusdinium36040	Breviolum302817
OG0000025	Durusdinium38849	Breviolum344003
OG0000025	Durusdinium32550	Breviolum763244
OG0000025	Durusdinium32970	Breviolum44240
OG0000025	Durusdinium37283	Breviolum692666
OG0000025	Durusdinium45960	Breviolum692666
OG0000025	Durusdinium39663	Breviolum692666
OG0000025	Durusdinium18145	Breviolum775731
OG0000025	Durusdinium29636	Breviolum694435
OG0000025	Durusdinium32396	Breviolum694435
OG0000025	Durusdinium4611	Breviolum694435
OG0000025	Durusdinium29392	Breviolum694435
OG0000025	Durusdinium37614	Breviolum694435
OG0000025	Durusdinium21294	Breviolum694435
OG0000025	Durusdinium30496	Breviolum694435
OG0000025	Durusdinium11857	Breviolum694435
OG0000025	Durusdinium22756	Breviolum694435
OG0000027	Durusdinium28197	Breviolum763768
OG0000027	Durusdinium28197	Breviolum222826
OG0000027	Durusdinium28197	Breviolum155609
OG0000027	Durusdinium28197	Breviolum328762
OG0000027	Durusdinium28197	Breviolum444079
OG0000027	Durusdinium28197	Breviolum342459
OG0000027	Durusdinium28197	Breviolum397380
OG0000027	Durusdinium28197	Breviolum354477
OG0000027	Durusdinium28197	Breviolum196699
OG0000027	Durusdinium28197	Breviolum680316
OG0000027	Durusdinium28197	Breviolum25216
OG0000027	Durusdinium28197	Breviolum55066
OG0000027	Durusdinium28197	Breviolum25534
OG0000027	Durusdinium28197	Breviolum36417
OG0000027	Durusdinium28197	Breviolum691490
OG0000027	Durusdinium28197	Breviolum258769
OG0000027	Durusdinium28197	Breviolum279730
OG0000027	Durusdinium28197	Breviolum4657
OG0000027	Durusdinium28197	Breviolum198104
OG0000027	Durusdinium28197	Breviolum842110
OG0000027	Durusdinium28197	Breviolum407757
OG0000027	Durusdinium28197	Breviolum227257
OG0000027	Durusdinium28197	Breviolum163058
OG0000027	Durusdinium28197	Breviolum190423
OG0000027	Durusdinium28197	Breviolum275948
OG0000027	Durusdinium28197	Breviolum235999
OG0000027	Durusdinium28197	Breviolum214368
OG0000027	Durusdinium28197	Breviolum242758
OG0000027	Durusdinium28197	Breviolum786605
OG0000028	Durusdinium29275	Breviolum201220
OG0000028	Durusdinium39403	Breviolum296593
OG0000028	Durusdinium29836	Breviolum296593
OG0000028	Durusdinium24247	Breviolum296593
OG0000028	Durusdinium35361	Breviolum234647
OG0000028	Durusdinium32979	Breviolum234647
OG0000028	Durusdinium38096	Breviolum291979
OG0000028	Durusdinium16242	Breviolum291979
OG0000028	Durusdinium38816	Breviolum111872
OG0000028	Durusdinium33749	Breviolum111872
OG0000028	Durusdinium34295	Breviolum111872
OG0000028	Durusdinium30439	Breviolum111872
OG0000028	Durusdinium32096	Breviolum111872
OG0000028	Durusdinium40465	Breviolum111872
OG0000028	Durusdinium22234	Breviolum111872
OG0000029	Durusdinium12564	Breviolum466842
OG0000029	Durusdinium14867	Breviolum329908
OG0000029	Durusdinium53305	Breviolum329908
OG0000029	Durusdinium50389	Breviolum329908
OG0000029	Durusdinium42183	Breviolum60646
OG0000029	Durusdinium27957	Breviolum60646
OG0000029	Durusdinium48822	Breviolum60646
OG0000029	Durusdinium41743	Breviolum60646
OG0000029	Durusdinium33151	Breviolum60646
OG0000029	Durusdinium40508	Breviolum60646
OG0000029	Durusdinium27726	Breviolum60646
OG0000029	Durusdinium10094	Breviolum60646
OG0000029	Durusdinium14359	Breviolum60646
OG0000029	Durusdinium54389	Breviolum688407
OG0000029	Durusdinium10261	Breviolum688407
OG0000029	Durusdinium17679	Breviolum688407
OG0000029	Durusdinium52771	Breviolum688407
OG0000029	Durusdinium44268	Breviolum688407
OG0000029	Durusdinium52710	Breviolum688407
OG0000029	Durusdinium33129	Breviolum688407
OG0000029	Durusdinium52163	Breviolum688407
OG0000029	Durusdinium40417	Breviolum688407
OG0000029	Durusdinium50755	Breviolum688407
OG0000029	Durusdinium2791	Breviolum688407
OG0000030	Durusdinium38666	Breviolum421024
OG0000030	Durusdinium38169	Breviolum635480
OG0000030	Durusdinium38169	Breviolum857755
OG0000030	Durusdinium38169	Breviolum268016
OG0000030	Durusdinium41379	Breviolum772838
OG0000032	Durusdinium54595	Breviolum424603
OG0000032	Durusdinium55598	Breviolum843692
OG0000032	Durusdinium49172	Breviolum843692
OG0000032	Durusdinium41711	Breviolum532043
OG0000032	Durusdinium49783	Breviolum532043
OG0000032	Durusdinium55007	Breviolum489210
OG0000032	Durusdinium54291	Breviolum489210
OG0000032	Durusdinium22369	Breviolum489210
OG0000032	Durusdinium51981	Breviolum489210
OG0000032	Durusdinium8761	Breviolum489210
OG0000032	Durusdinium24474	Breviolum489210
OG0000032	Durusdinium6138	Breviolum489210
OG0000032	Durusdinium33868	Breviolum489210
OG0000032	Durusdinium7551	Breviolum489210
OG0000032	Durusdinium19866	Breviolum489210
OG0000032	Durusdinium35305	Breviolum489210
OG0000032	Durusdinium33514	Breviolum489210
OG0000032	Durusdinium24969	Breviolum489210
OG0000032	Durusdinium26944	Breviolum489210
OG0000032	Durusdinium12618	Breviolum489210
OG0000032	Durusdinium37847	Breviolum489210
OG0000032	Durusdinium29681	Breviolum489210
OG0000032	Durusdinium37941	Breviolum489210
OG0000033	Durusdinium39298	Breviolum608805
OG0000033	Durusdinium51954	Breviolum457530
OG0000033	Durusdinium9006	Breviolum457530
OG0000033	Durusdinium31402	Breviolum37296
OG0000033	Durusdinium54770	Breviolum313538
OG0000033	Durusdinium54770	Breviolum98462
OG0000033	Durusdinium40323	Breviolum338052
OG0000033	Durusdinium2000	Breviolum461426
OG0000033	Durusdinium2000	Breviolum37862
OG0000033	Durusdinium35607	Breviolum38078
OG0000033	Durusdinium28610	Breviolum192738
OG0000033	Durusdinium24173	Breviolum27539
OG0000033	Durusdinium25728	Breviolum171869
OG0000034	Durusdinium30766	Breviolum842829
OG0000034	Durusdinium4502	Breviolum318003
OG0000034	Durusdinium4502	Breviolum799358
OG0000034	Durusdinium4502	Breviolum776682
OG0000034	Durusdinium4502	Breviolum428319
OG0000034	Durusdinium4502	Breviolum163620
OG0000034	Durusdinium4502	Breviolum357112
OG0000034	Durusdinium4502	Breviolum840329
OG0000034	Durusdinium11444	Breviolum604427
OG0000034	Durusdinium11444	Breviolum322120
OG0000034	Durusdinium42794	Breviolum624845
OG0000034	Durusdinium42794	Breviolum208263
OG0000034	Durusdinium42794	Breviolum302792
OG0000034	Durusdinium42794	Breviolum316151
OG0000034	Durusdinium42794	Breviolum604068
OG0000034	Durusdinium42794	Breviolum524589
OG0000034	Durusdinium42794	Breviolum134843
OG0000035	Durusdinium33973	Breviolum98018
OG0000035	Durusdinium33973	Breviolum688888
OG0000035	Durusdinium40076	Breviolum98018
OG0000035	Durusdinium40076	Breviolum688888
OG0000035	Durusdinium32975	Breviolum202735
OG0000035	Durusdinium40860	Breviolum97517
OG0000035	Durusdinium39362	Breviolum523599
OG0000035	Durusdinium27506	Breviolum185101
OG0000035	Durusdinium33496	Breviolum305169
OG0000035	Durusdinium30149	Breviolum305169
OG0000035	Durusdinium37701	Breviolum19154
OG0000035	Durusdinium36287	Breviolum19154
OG0000035	Durusdinium35531	Breviolum19154
OG0000035	Durusdinium27780	Breviolum262109
OG0000035	Durusdinium28667	Breviolum254683
OG0000036	Durusdinium6399	Breviolum234309
OG0000036	Durusdinium47359	Breviolum352154
OG0000036	Durusdinium15692	Breviolum352154
OG0000036	Durusdinium11427	Breviolum352154
OG0000036	Durusdinium6885	Breviolum352154
OG0000036	Durusdinium31088	Breviolum352154
OG0000036	Durusdinium54300	Breviolum858844
OG0000036	Durusdinium26312	Breviolum858844
OG0000036	Durusdinium44482	Breviolum858844
OG0000036	Durusdinium19661	Breviolum858844
OG0000036	Durusdinium4800	Breviolum858844
OG0000036	Durusdinium23265	Breviolum858844
OG0000036	Durusdinium4618	Breviolum400701
OG0000036	Durusdinium48322	Breviolum400701
OG0000036	Durusdinium7854	Breviolum400701
OG0000038	Durusdinium38160	Breviolum212488
OG0000038	Durusdinium41293	Breviolum376688
OG0000038	Durusdinium41293	Breviolum682025
OG0000038	Durusdinium41293	Breviolum388361
OG0000038	Durusdinium12337	Breviolum328335
OG0000039	Durusdinium41355	Breviolum403241
OG0000039	Durusdinium41096	Breviolum451971
OG0000039	Durusdinium40911	Breviolum451971
OG0000039	Durusdinium39727	Breviolum442217
OG0000039	Durusdinium36274	Breviolum450678
OG0000039	Durusdinium37670	Breviolum450678
OG0000040	Durusdinium46560	Breviolum243290
OG0000040	Durusdinium4360	Breviolum185124
OG0000040	Durusdinium10337	Breviolum230964
OG0000040	Durusdinium33247	Breviolum97952
OG0000040	Durusdinium39187	Breviolum97952
OG0000040	Durusdinium42876	Breviolum97952
OG0000040	Durusdinium17254	Breviolum305056
OG0000040	Durusdinium33369	Breviolum35566
OG0000040	Durusdinium33369	Breviolum682896
OG0000040	Durusdinium33369	Breviolum891469
OG0000040	Durusdinium18047	Breviolum297708
OG0000040	Durusdinium24713	Breviolum297708
OG0000040	Durusdinium26052	Breviolum269627
OG0000040	Durusdinium30062	Breviolum269627
OG0000041	Durusdinium39225	Breviolum646802
OG0000041	Durusdinium32893	Breviolum122384
OG0000041	Durusdinium36215	Breviolum193289
OG0000041	Durusdinium41041	Breviolum193289
OG0000041	Durusdinium28804	Breviolum193289
OG0000041	Durusdinium19951	Breviolum193289
OG0000041	Durusdinium43297	Breviolum249212
OG0000041	Durusdinium32701	Breviolum437534
OG0000041	Durusdinium50818	Breviolum297200
OG0000041	Durusdinium50818	Breviolum524065
OG0000041	Durusdinium29930	Breviolum662538
OG0000041	Durusdinium33286	Breviolum662538
OG0000042	Durusdinium28378	Breviolum345255
OG0000042	Durusdinium18468	Breviolum295008
OG0000042	Durusdinium25755	Breviolum295008
OG0000042	Durusdinium35520	Breviolum295008
OG0000042	Durusdinium29017	Breviolum295008
OG0000042	Durusdinium23695	Breviolum295008
OG0000042	Durusdinium39490	Breviolum346822
OG0000042	Durusdinium27882	Breviolum346822
OG0000042	Durusdinium40175	Breviolum346822
OG0000042	Durusdinium40034	Breviolum346822
OG0000042	Durusdinium38893	Breviolum346822
OG0000042	Durusdinium27543	Breviolum346822
OG0000042	Durusdinium39388	Breviolum346822
OG0000042	Durusdinium33755	Breviolum346822
OG0000042	Durusdinium40040	Breviolum346822
OG0000042	Durusdinium36518	Breviolum346822
OG0000042	Durusdinium40141	Breviolum346822
OG0000042	Durusdinium14198	Breviolum346822
OG0000043	Durusdinium39242	Breviolum860827
OG0000043	Durusdinium27927	Breviolum860827
OG0000043	Durusdinium38141	Breviolum860827
OG0000043	Durusdinium41080	Breviolum860827
OG0000043	Durusdinium40865	Breviolum860827
OG0000043	Durusdinium31455	Breviolum860827
OG0000043	Durusdinium38954	Breviolum860827
OG0000043	Durusdinium28836	Breviolum860827
OG0000043	Durusdinium35684	Breviolum860827
OG0000043	Durusdinium28353	Breviolum860827
OG0000043	Durusdinium30713	Breviolum860827
OG0000043	Durusdinium5404	Breviolum860827
OG0000043	Durusdinium24311	Breviolum860827
OG0000043	Durusdinium20128	Breviolum860827
OG0000043	Durusdinium28173	Breviolum860827
OG0000043	Durusdinium30026	Breviolum860827
OG0000043	Durusdinium34617	Breviolum860827
OG0000043	Durusdinium20025	Breviolum860827
OG0000043	Durusdinium28085	Breviolum860827
OG0000043	Durusdinium34397	Breviolum860827
OG0000043	Durusdinium28041	Breviolum860827
OG0000043	Durusdinium38987	Breviolum860827
OG0000044	Durusdinium4125	Breviolum273896
OG0000044	Durusdinium31772	Breviolum58089
OG0000044	Durusdinium39645	Breviolum255371
OG0000044	Durusdinium26790	Breviolum255371
OG0000044	Durusdinium15495	Breviolum163251
OG0000044	Durusdinium15925	Breviolum701500
OG0000044	Durusdinium39266	Breviolum192743
OG0000044	Durusdinium52492	Breviolum192743
OG0000044	Durusdinium37165	Breviolum192743
OG0000044	Durusdinium52112	Breviolum192743
OG0000044	Durusdinium38908	Breviolum192743
OG0000046	Durusdinium41261	Breviolum618038
OG0000046	Durusdinium38439	Breviolum618038
OG0000046	Durusdinium45301	Breviolum618038
OG0000046	Durusdinium28557	Breviolum618038
OG0000046	Durusdinium45468	Breviolum618038
OG0000046	Durusdinium31958	Breviolum618038
OG0000046	Durusdinium41282	Breviolum618038
OG0000046	Durusdinium40191	Breviolum618038
OG0000046	Durusdinium41345	Breviolum618038
OG0000046	Durusdinium21853	Breviolum618038
OG0000046	Durusdinium40692	Breviolum618038
OG0000046	Durusdinium40686	Breviolum618038
OG0000046	Durusdinium40944	Breviolum618038
OG0000046	Durusdinium40546	Breviolum618038
OG0000046	Durusdinium22830	Breviolum618038
OG0000046	Durusdinium34505	Breviolum618038
OG0000046	Durusdinium41101	Breviolum618038
OG0000046	Durusdinium41011	Breviolum618038
OG0000046	Durusdinium41405	Breviolum618038
OG0000046	Durusdinium53060	Breviolum618038
OG0000046	Durusdinium41088	Breviolum618038
OG0000047	Durusdinium33725	Breviolum369163
OG0000047	Durusdinium11690	Breviolum738960
OG0000047	Durusdinium8944	Breviolum376251
OG0000047	Durusdinium39544	Breviolum376251
OG0000047	Durusdinium8668	Breviolum376251
OG0000047	Durusdinium34524	Breviolum376251
OG0000047	Durusdinium39437	Breviolum376251
OG0000047	Durusdinium48830	Breviolum318384
OG0000047	Durusdinium38375	Breviolum318384
OG0000047	Durusdinium38860	Breviolum318384
OG0000047	Durusdinium34907	Breviolum318384
OG0000047	Durusdinium41269	Breviolum318384
OG0000047	Durusdinium40561	Breviolum318384
OG0000047	Durusdinium36619	Breviolum318384
OG0000047	Durusdinium49157	Breviolum185664
OG0000047	Durusdinium18575	Breviolum185664
OG0000047	Durusdinium33427	Breviolum185664
OG0000048	Durusdinium48926	Breviolum862335
OG0000048	Durusdinium28024	Breviolum805107
OG0000048	Durusdinium35729	Breviolum35112
OG0000048	Durusdinium17298	Breviolum346386
OG0000048	Durusdinium39335	Breviolum346386
OG0000048	Durusdinium26712	Breviolum346386
OG0000048	Durusdinium18036	Breviolum644978
OG0000048	Durusdinium33937	Breviolum474238
OG0000048	Durusdinium20175	Breviolum474238
OG0000049	Durusdinium39456	Breviolum855848
OG0000049	Durusdinium40014	Breviolum46178
OG0000049	Durusdinium40698	Breviolum19826
OG0000049	Durusdinium40698	Breviolum298899
OG0000050	Durusdinium34863	Breviolum213273
OG0000050	Durusdinium50121	Breviolum255482
OG0000050	Durusdinium49585	Breviolum3749
OG0000050	Durusdinium22148	Breviolum329213
OG0000050	Durusdinium33810	Breviolum329213
OG0000050	Durusdinium2016	Breviolum329213
OG0000050	Durusdinium18510	Breviolum329213
OG0000050	Durusdinium40895	Breviolum329213
OG0000050	Durusdinium46355	Breviolum329213
OG0000050	Durusdinium40123	Breviolum329213
OG0000050	Durusdinium22382	Breviolum329213
OG0000050	Durusdinium25590	Breviolum329213
OG0000050	Durusdinium4526	Breviolum329213
OG0000050	Durusdinium28808	Breviolum329213
OG0000050	Durusdinium14484	Breviolum329213
OG0000051	Durusdinium12432	Breviolum468547
OG0000051	Durusdinium12432	Breviolum690476
OG0000051	Durusdinium12432	Breviolum269683
OG0000051	Durusdinium12432	Breviolum632963
OG0000051	Durusdinium12432	Breviolum197250
OG0000051	Durusdinium12432	Breviolum254056
OG0000051	Durusdinium12432	Breviolum711436
OG0000051	Durusdinium12432	Breviolum20704
OG0000051	Durusdinium12432	Breviolum156433
OG0000051	Durusdinium12432	Breviolum102785
OG0000051	Durusdinium12432	Breviolum102300
OG0000051	Durusdinium12432	Breviolum66756
OG0000051	Durusdinium12432	Breviolum278468
OG0000051	Durusdinium12432	Breviolum32889
OG0000051	Durusdinium12432	Breviolum604168
OG0000051	Durusdinium12432	Breviolum784679
OG0000051	Durusdinium12432	Breviolum4139
OG0000051	Durusdinium12432	Breviolum57030
OG0000051	Durusdinium12432	Breviolum690730
OG0000051	Durusdinium56371	Breviolum468547
OG0000051	Durusdinium56371	Breviolum690476
OG0000051	Durusdinium56371	Breviolum269683
